1,0,1,0.0000063
2,0,2,5e-7
3,0,2,9e-7
4,0,2,0.0000013
5,0,5,4e-7
6,0,4,0.0000015
7,0,5,0.000002
8,0,5,0.000003
9,0,5,0.0000069
10,0,6,0.0000055
11,0,6,0.0000097
12,0,8,0.0000057
13,0,8,0.0000153
14,0,9,0.0000145
15,0,9,0.0000243
16,0,10,0.0000223
17,0,11,0.000025
18,0,11,0.0000757
19,0,11,0.0001138
20,0,11,0.0002393
21,0,13,0.000119
22,0,12,0.0004942
23,0,13,0.0006386
24,0,14,0.000658
25,0,12,0.0051694
26,0,14,0.0026686
27,0,14,0.0052627
28,0,18,0.0007838
29,0,16,0.0058331
30,0,17,0.0060736
31,0,15,0.046203
32,0,20,0.0036192
33,0,16,0.09369311
34,0,18,0.0535277
35,0,18,0.1049544
36,0,17,0.4129572
37,0,20,0.1202604
38,0,20,0.2323356
39,0,22,0.1154658
40,0,21,0.44844988
41,0,22,0.4968618
42,0,25,0.130412
43,0,21,4.011884
44,0,24,1.009953
45,0,24,2.1763713
46,0,24,4.2927012
47,0,24,8.6975355
48,0,24,20.37146
49,0,25,18.6772
50,0,28,5.8462434
1,1,1,3e-7
2,1,2,3e-7
3,1,2,0.000001
4,1,3,0.000001
5,1,4,0.0000011
6,1,4,0.0000025
7,1,5,0.0000025
8,1,5,0.0000048
9,1,7,0.0000028
10,1,9,0.0000017
11,1,7,0.0000105
12,1,7,0.0000205
13,1,8,0.0000205
14,1,9,0.0000218
15,1,10,0.0000226
16,1,11,0.0000245
17,1,10,0.0000841
18,1,12,0.0000491
19,1,12,0.0000971
20,1,12,0.0002252
21,1,11,0.0007203
22,1,14,0.000212
23,1,14,0.0004751
24,1,15,0.0004413
25,1,15,0.0008991
26,1,16,0.0009015
27,1,17,0.0009226
28,1,14,0.0133014
29,1,14,0.0267381
30,1,17,0.0080772
31,1,17,0.0142536
32,1,16,0.0557064
33,1,19,0.0185217
34,1,19,0.0328768
35,1,18,0.124314494
36,1,19,0.123066306
37,1,23,0.0218445
38,1,22,0.0673785
39,1,21,0.25069058
40,1,23,0.1390211
41,1,23,0.3020847
42,1,24,0.3091886
43,1,21,4.4579973
44,1,21,8.81028
45,1,24,2.415591
46,1,24,4.78599
47,1,25,4.852337
48,1,24,21.686073
49,1,26,11.555447
50,1,29,2.869312
1,2,1,3e-7
2,2,2,3e-7
3,2,3,4e-7
4,2,3,0.0000012
5,2,3,0.0000024
6,2,3,0.0000045
7,2,5,0.0000026
8,2,5,0.0000052
9,2,6,0.0000055
10,2,6,0.0000099
11,2,7,0.000011
12,2,7,0.0000199
13,2,8,0.0000216
14,2,8,0.0000413
15,2,8,0.0001414
16,2,9,0.0000854
17,2,9,0.0001807
18,2,11,0.0000968
19,2,11,0.0001906
20,2,12,0.0001984
21,2,12,0.0003981
22,2,13,0.0004054
23,2,14,0.0004316
24,2,16,0.0002167
25,2,13,0.0033326
26,2,15,0.0017965
27,2,16,0.0024954
28,2,19,0.0004994
29,2,16,0.0077243
30,2,18,0.0043191
31,2,17,0.0153477
32,2,19,0.0084356
33,2,18,0.0372247
34,2,16,0.2340961
35,2,22,0.0127257
36,2,20,0.0661845
37,2,20,0.16733551
38,2,21,0.1414605
39,2,22,0.14921871
40,2,21,0.5271756
41,2,24,0.1577024
42,2,20,4.2650123
43,2,20,9.04515
44,2,27,0.181279
45,2,23,4.7820716
46,2,21,37.177586
47,2,24,9.388704
48,2,25,10.963266
49,2,26,11.479397
50,2,25,39.34997
1,3,1,2e-7
2,3,2,4e-7
3,3,3,3e-7
4,3,3,0.0000011
5,3,4,0.0000012
6,3,5,0.0000013
7,3,3,0.0000089
8,3,4,0.0000089
9,3,4,0.000017
10,3,7,0.0000054
11,3,6,0.0000191
12,3,8,0.0000105
13,3,9,0.0000109
14,3,9,0.000022
15,3,9,0.0000451
16,3,10,0.0000454
17,3,9,0.0001727
18,3,11,0.0000957
19,3,10,0.0003568
20,3,9,0.0013562
21,3,12,0.000399
