1,0,1,0.0000063
2,0,2,4e-7
3,0,1,0.0000014
4,0,1,0.0000028
5,0,2,0.000002
6,0,2,0.0000044
7,0,3,0.0000048
8,0,2,0.0000193
9,0,2,0.0000309
10,0,2,0.0000706
11,0,3,0.0000747
12,0,2,0.0002991
13,0,4,0.0001647
14,0,3,0.0007921
15,0,3,0.0016869
16,0,3,0.0036698
17,0,3,0.0067071
18,0,3,0.0134329
19,0,3,0.0270901
20,0,4,0.0291698
21,0,3,0.1124298
22,0,4,0.1234801
23,0,3,0.4676606
24,0,4,0.50206107
25,0,5,0.5386769
26,0,4,2.045526
27,0,4,4.1746264
28,0,5,4.488996
29,0,4,19.936647
30,0,5,22.049189
31,0,4,84.10071
32,0,4,168.18172
1,1,1,3e-7
2,1,2,4e-7
3,1,2,0.0000013
4,1,2,0.0000025
5,1,2,0.0000047
6,1,2,0.0000095
7,1,3,0.0000104
8,1,2,0.0000358
9,1,3,0.0000387
10,1,2,0.000144
11,1,3,0.0001493
12,1,3,0.0002944
13,1,3,0.0006227
14,1,3,0.0011923
15,1,3,0.002454
16,1,3,0.0047196
17,1,4,0.0049564
18,1,3,0.0187556
19,1,4,0.0207371
20,1,3,0.074803695
21,1,4,0.0798777
22,1,3,0.2991812
23,1,4,0.3199168
24,1,3,1.2141566
25,1,4,1.2888765
26,1,4,2.5663393
27,1,4,5.178098
28,1,5,5.5142417
29,1,4,20.638836
30,1,5,21.790558
31,1,4,81.34391
32,1,5,84.91438
1,2,1,2e-7
2,2,1,0.0000011
3,2,1,0.0000023
4,2,1,0.0000044
5,2,2,0.0000044
6,2,2,0.0000091
7,2,2,0.0000176
8,2,3,0.0000196
9,2,3,0.0000363
10,2,3,0.0000724
11,2,3,0.000144
12,2,3,0.0002846
13,2,3,0.0005647
14,2,3,0.0011324
15,2,3,0.0022999
16,2,3,0.0046477
17,2,3,0.0091336
18,2,4,0.0096491
19,2,4,0.0192959
20,2,4,0.0389276
21,2,4,0.0772987
22,2,4,0.15348409
23,2,3,0.57589835
24,2,4,0.63600785
25,2,4,1.2343329
26,2,4,2.464633
27,2,3,9.253903
28,2,4,9.903551
29,2,5,10.552635
30,2,5,21.242762
31,2,5,42.56526
32,2,5,84.17572
1,3,1,3e-7
2,3,1,8e-7
3,3,2,9e-7
4,3,2,0.0000014
5,3,2,0.0000024
6,3,3,0.0000027
7,3,2,0.0000087
8,3,2,0.0000163
9,3,3,0.0000175
10,3,3,0.0000348
11,3,3,0.0000668
12,3,3,0.0001352
13,3,3,0.0002872
14,3,3,0.0005763
15,3,3,0.0012672
16,3,4,0.0011286
17,3,4,0.0035366
18,3,3,0.0136139
19,3,3,0.0302224
20,3,4,0.0289264
21,3,4,0.0574212
22,3,4,0.1214023
23,3,4,0.2447627
24,3,3,0.9479994
25,3,3,1.9501774
26,3,5,1.0944405
27,3,4,4.242026
28,3,4,8.644944
29,3,4,20.676449
30,3,5,22.197973
31,3,5,45.377922
32,3,5,89.61174
1,4,1,4e-7
2,4,1,0.0000011
3,4,1,0.0000025
4,4,2,0.0000024
5,4,2,0.0000049
6,4,2,0.0000092
7,4,2,0.0000187
8,4,3,0.0000203
9,4,2,0.0000688
10,4,2,0.0001358
11,4,3,0.0001503
12,4,2,0.000536
13,4,3,0.0005882
14,4,3,0.0012839
15,4,3,0.0164089
16,4,4,0.0024572
17,4,4,0.0050946
18,4,3,0.0188688
19,4,3,0.0379736
20,4,4,0.0408794
21,4,4,0.0805815
22,4,4,0.1616189
23,4,4,0.32213798
24,4,3,1.218816
25,4,4,1.3011425
26,4,4,2.5929034
27,4,5,2.7444644
28,4,4,10.221196
29,4,4,20.512737
30,4,5,22.373985
31,4,5,44.68305
32,4,5,88.21662
1,5,1,3e-7
2,5,1,0.0000012
3,5,3,4e-7
4,5,2,0.0000024
5,5,2,0.0000047
6,5,3,0.0000053
7,5,2,0.0000179
8,5,3,0.0000195
9,5,3,0.0000381
10,5,3,0.0000745
11,5,3,0.0001462
12,5,3,0.000294
13,5,3,0.0006272
14,5,3,0.0012086
15,5,4,0.0012851
16,5,3,0.0046899
17,5,3,0.0140242
18,5,3,0.01907
19,5,4,0.0198589
20,5,3,0.07352889
21,5,3,0.1505561
22,5,4,0.16286339
23,5,3,0.60149956
24,5,4,0.63863283
25,5,4,1.2732548
26,5,4,2.5233102
27,5,4,5.1052375
28,5,4,10.145974
29,5,4,20.323385
30,5,5,21.631525
31,5,5,42.86327
32,5,5,85.27786
1,6,1,4e-7
2,6,2,3e-7
3,6,1,0.0000017
4,6,1,0.0000023
5,6,2,0.0000023
6,6,2,0.0000056
7,6,2,0.0000081
8,6,3,0.0000091
9,6,2,0.000034
10,6,3,0.0000335
11,6,2,0.0001453
12,6,3,0.0001644
13,6,3,0.0003042
14,6,3,0.0008066
15,6,3,0.0016343
16,6,4,0.0017862
17,6,3,0.0068596
18,6,4,0.0071786
19,6,4,0.0142339
20,6,3,0.0572597
21,6,4,0.0576634
22,6,3,0.238328
23,6,4,0.2573176
24,6,4,0.5158105
25,6,4,1.0091648
26,6,4,2.051345
27,6,4,4.1536026
28,6,5,4.5274734
29,6,4,19.373642
30,6,5,22.983168
31,6,5,44.720116
32,6,5,90.44337
1,7,1,4e-7
2,7,2,4e-7
3,7,1,0.0000023
4,7,2,0.0000026
5,7,2,0.0000051
6,7,3,0.0000053
7,7,2,0.000018
8,7,2,0.0000348
9,7,2,0.0000719
10,7,3,0.0000744
11,7,2,0.0006215
12,7,3,0.0002925
13,7,3,0.0005927
14,7,3,0.0011926
15,7,3,0.0023604
16,7,3,0.0048012
17,7,3,0.0095836
18,7,3,0.0190021
19,7,3,0.0376928
20,7,4,0.0402121
21,7,4,0.0795801
22,7,4,0.159914
23,7,4,0.3207628
24,7,4,0.6433395
25,7,3,2.4508078
26,7,4,2.6419754
27,7,4,5.1746707
28,7,5,5.5274825
29,7,4,20.94549
30,7,4,41.719696
31,7,5,44.15042
32,7,4,163.70633
1,8,1,3e-7
2,8,1,0.0000011
3,8,2,0.0000012
4,8,1,0.0000045
5,8,2,0.0000047
6,8,2,0.0000094
7,8,3,0.00001
8,8,4,0.0000096
9,8,2,0.0000672
10,8,3,0.0000731
11,8,2,0.0002606
12,8,3,0.0002847
13,8,3,0.0005658
14,8,3,0.0011376
15,8,3,0.0024974
16,8,3,0.0049486
17,8,3,0.0091813
18,8,3,0.0195688
19,8,4,0.0196948
20,8,4,0.0384935
21,8,4,0.0814057
22,8,4,0.1664944
23,8,3,0.5801715
24,8,3,1.1574264
25,8,4,1.239893
26,8,4,2.4682803
27,8,4,4.9979157
28,8,4,9.929198
29,8,5,10.547154
30,8,4,39.88606
31,8,5,42.7631
32,8,5,84.78667
1,9,1,3e-7
2,9,2,3e-7
3,9,1,0.0000025
4,9,2,0.0000025
5,9,2,0.0000046
6,9,2,0.0000088
7,9,2,0.0000176
8,9,3,0.0000192
9,9,3,0.0000378
10,9,3,0.0000766
11,9,3,0.0001409
12,9,2,0.0005258
13,9,3,0.0005683
14,9,4,0.0006001
15,9,3,0.0024137
16,9,3,0.0046869
17,9,4,0.0048043
18,9,3,0.0181633
19,9,4,0.0193677
20,9,3,0.0707494
21,9,4,0.0775081
22,9,4,0.15293501
23,9,4,0.3037159
24,9,4,0.6118063
25,9,3,2.3025217
26,9,4,2.4354763
27,9,3,9.202759
28,9,4,9.852405
29,9,5,10.465645
30,9,5,20.842894
31,9,5,41.419575
32,9,5,85.53025
1,10,1,4e-7
2,10,2,4e-7
3,10,1,0.0000024
4,10,1,0.0000038
5,10,2,0.0000047
6,10,2,0.0000091
7,10,2,0.0000179
8,10,3,0.0000189
9,10,4,0.0000204
10,10,3,0.0000718
11,10,3,0.0001428
12,10,2,0.0005245
13,10,3,0.000568
14,10,3,0.0011346
15,10,3,0.002275
16,10,3,0.0091216
17,10,3,0.0091004
18,10,3,0.0181529
19,10,4,0.0193685
20,10,4,0.0435984
21,10,3,0.1574304
22,10,4,0.154377
23,10,4,0.31591672
24,10,3,1.1666842
25,10,4,1.2554693
26,10,4,2.5184968
